x,width
0.0,5.133155420468808
0.1,4.944660018128904
0.2,4.471881459431433
0.30000000000000004,3.7024531176896915
0.4,2.8016954310655415
0.5,1.993888289754632
0.6000000000000001,1.4054093908064218
0.7000000000000001,1.039551172191768
0.8,0.8408788237697337
0.9,0.749153519410415
1.0,0.7133878353309598
