x,width
0.0,0.7133878353309598
0.1,0.749153519410415
0.2,0.8408788237697337
0.30000000000000004,1.039551172191768
0.4,1.4054093908064218
0.5,1.993888289754632
0.6000000000000001,2.8016954310655415
0.7000000000000001,3.7024531176896915
0.8,4.471881459431433
0.9,4.944660018128904
1.0,5.133155420468808
